customer_id,customer_name,customer_email,customer_phone_hash,risk_tier,created_at
CUST_000225,Leena Bassi,user_225_a6d7e6@example.synth,PH_a6d7e6aeb57c,STANDARD,2025-03-06T10:02:25
CUST_000226,Noah Doshi,user_226_74a753@example.synth,PH_74a7535243e3,STANDARD,2025-09-11T06:09:17
CUST_000227,Geetika Vohra,user_227_66604b@example.synth,PH_66604bad8ce1,STANDARD,2025-08-18T04:54:53
CUST_000228,Wakeeta Dua,user_228_fb03ab@example.synth,PH_fb03ab0e45b3,STANDARD,2025-07-30T03:34:01
CUST_000229,Chaaya Tata,user_229_41d7de@example.synth,PH_41d7dea9eb3b,STANDARD,2025-08-22T10:30:38
CUST_000230,Rajata Shukla,user_230_e2f311@example.synth,PH_e2f311e6b934,STANDARD,2025-08-10T15:17:39
CUST_000231,Urvi Bansal,user_231_fc81ed@example.synth,PH_fc81edae0e59,STANDARD,2025-09-10T06:05:27
CUST_000232,Zayan Toor,user_232_a68922@example.synth,PH_a68922fbcf37,PREMIUM,2025-09-27T18:01:36
CUST_000233,Ronith Om,user_233_57316d@example.synth,PH_57316de01318,STANDARD,2025-06-01T22:42:01
CUST_000234,Dev Datta,user_234_5d3d3d@example.synth,PH_5d3d3d7068b0,STANDARD,2025-08-10T14:23:12
CUST_000235,Advay Dey,user_235_61a634@example.synth,PH_61a6347f6248,STANDARD,2025-05-25T06:42:45
CUST_000236,Gaurika Thakur,user_236_5e1f74@example.synth,PH_5e1f74c14731,STANDARD,2025-08-27T08:28:31
CUST_000237,Hardik Randhawa,user_237_a12eaa@example.synth,PH_a12eaa55886b,STANDARD,2025-06-08T11:46:02
CUST_000238,Radhika Brahmbhatt,user_238_d6578d@example.synth,PH_d6578d46d80b,STANDARD,2025-08-19T15:18:28
CUST_000239,Lipika Zachariah,user_239_5e2a88@example.synth,PH_5e2a8816b0c6,STANDARD,2025-11-29T17:21:53
CUST_000240,Upkaar Anne,user_240_9be6d7@example.synth,PH_9be6d70e2170,PREMIUM,2025-01-13T08:46:56
CUST_000241,Unnati Hora,user_241_454860@example.synth,PH_45486012c314,STANDARD,2025-01-20T02:15:34
CUST_000242,Dayamai Chahal,user_242_3fcd56@example.synth,PH_3fcd56737bea,STANDARD,2025-02-10T08:37:00
CUST_000243,Kashvi Pathak,user_243_32365d@example.synth,PH_32365d37c3e7,STANDARD,2025-06-27T09:09:53
CUST_000244,Hiral Mander,user_244_f85a95@example.synth,PH_f85a9552a521,STANDARD,2025-03-20T01:40:20
CUST_000245,Faras Rout,user_245_0a6ab2@example.synth,PH_0a6ab29e5d6a,STANDARD,2025-05-26T16:47:37
CUST_000246,Dev Pau,user_246_a28cae@example.synth,PH_a28caecc3a68,PREMIUM,2025-08-11T17:14:53
CUST_000247,Gopal Krishnan,user_247_4035cb@example.synth,PH_4035cbb07f92,STANDARD,2025-04-28T06:03:35
CUST_000248,Krishna Kade,user_248_a89b86@example.synth,PH_a89b8613e940,STANDARD,2025-08-06T13:56:41
CUST_000249,Timothy Devi,user_249_8f1e31@example.synth,PH_8f1e31dad5c8,STANDARD,2025-10-06T21:01:35
CUST_000250,Ayushman Oza,user_250_442b32@example.synth,PH_442b32ec9062,STANDARD,2025-10-02T10:48:44
CUST_000251,Theodore Jani,user_251_1fff0b@example.synth,PH_1fff0bb1618c,STANDARD,2025-04-14T12:52:56
CUST_000252,Azad Palla,user_252_f3adf5@example.synth,PH_f3adf5722900,STANDARD,2025-04-30T03:24:27
CUST_000253,Vedika Bhat,user_253_77062e@example.synth,PH_77062e13986e,STANDARD,2025-06-20T21:22:33
CUST_000254,Mohammed Dixit,user_254_d0a61d@example.synth,PH_d0a61d3bf3bb,STANDARD,2025-02-14T07:27:30
CUST_000255,Orinder Dara,user_255_3a8302@example.synth,PH_3a8302b860f1,STANDARD,2025-07-15T07:58:14
CUST_000256,Rayaan Ahluwalia,user_256_c4996b@example.synth,PH_c4996b4ce81e,STANDARD,2025-12-10T12:11:00
CUST_000257,Aayush Mutti,user_257_f09879@example.synth,PH_f09879ed517a,LOW_ACTIVITY,2025-09-16T18:13:48
CUST_000258,Vritti Mohanty,user_258_72793d@example.synth,PH_72793d7ed765,STANDARD,2025-06-04T16:31:04
CUST_000259,Qabil Dayal,user_259_2ce7fc@example.synth,PH_2ce7fc0d0496,STANDARD,2025-10-01T22:36:08
CUST_000260,Aayush Master,user_260_ad02b3@example.synth,PH_ad02b3a56b2e,STANDARD,2025-11-21T06:10:28
CUST_000261,Manthan Bhatia,user_261_43ad53@example.synth,PH_43ad53252f91,STANDARD,2025-04-04T11:42:06
CUST_000262,Chandani Srivastava,user_262_fe389f@example.synth,PH_fe389f0f03da,PREMIUM,2025-04-06T13:27:30
CUST_000263,Zilmil Pandit,user_263_164753@example.synth,PH_164753775447,STANDARD,2025-09-20T15:06:08
CUST_000264,Qarin Swaminathan,user_264_9289c0@example.synth,PH_9289c058ccbf,STANDARD,2025-09-23T06:20:11
CUST_000265,Ishwar Gola,user_265_bebfd4@example.synth,PH_bebfd4a2cc05,STANDARD,2025-12-18T22:36:28
CUST_000266,Anya Kanda,user_266_3750d7@example.synth,PH_3750d782e793,STANDARD,2025-04-03T14:41:12
CUST_000267,Teerth Sandhu,user_267_b0b358@example.synth,PH_b0b358c3d24d,STANDARD,2025-10-27T11:25:45
CUST_000268,Bishakha Acharya,user_268_0be19b@example.synth,PH_0be19bd02fef,PREMIUM,2025-03-21T16:08:17
CUST_000269,Samarth Sule,user_269_ad451e@example.synth,PH_ad451ea8f8ef,STANDARD,2025-08-11T01:13:26
CUST_000270,Ishaan Kala,user_270_e8eb8f@example.synth,PH_e8eb8f32d28f,LOW_ACTIVITY,2025-06-20T08:50:14
CUST_000271,Inaya Ganesan,user_271_8680cf@example.synth,PH_8680cf51809b,STANDARD,2025-04-29T14:41:22
CUST_000272,Bhavna Anne,user_272_bda20e@example.synth,PH_bda20e53a60c,STANDARD,2025-04-19T16:06:50
CUST_000273,Chakradev Panchal,user_273_48e136@example.synth,PH_48e136582b73,STANDARD,2025-10-09T07:13:36
CUST_000274,Radhika Bhatt,user_274_f03832@example.synth,PH_f038324e0ec4,STANDARD,2025-05-02T23:45:01
CUST_000275,Yatin Salvi,user_275_171c10@example.synth,PH_171c10886593,STANDARD,2025-10-10T17:30:22
CUST_000276,Maya Ahuja,user_276_6ced91@example.synth,PH_6ced91c3a7e6,STANDARD,2025-03-01T01:30:06
CUST_000277,Fitan Sangha,user_277_518caa@example.synth,PH_518caa558eef,STANDARD,2025-05-28T17:53:34
CUST_000278,Lopa Sarna,user_278_0c8862@example.synth,PH_0c8862e8ab21,STANDARD,2025-11-13T03:00:23
CUST_000279,Turvi Suresh,user_279_2c1aab@example.synth,PH_2c1aaba61c3c,LOW_ACTIVITY,2025-01-17T15:59:29
CUST_000280,Nathan Sarraf,user_280_7d1192@example.synth,PH_7d119262ee52,STANDARD,2025-08-02T10:36:52
CUST_000281,Omaja Baral,user_281_ebfeea@example.synth,PH_ebfeea3c4ad9,STANDARD,2025-04-02T15:16:46
CUST_000282,Orinder Gandhi,user_282_2d6705@example.synth,PH_2d67056af4f2,STANDARD,2025-07-30T02:15:46
CUST_000283,Ishanvi Patel,user_283_7e926c@example.synth,PH_7e926c364d33,STANDARD,2025-08-23T19:50:32
CUST_000284,Ethan Edwin,user_284_0997af@example.synth,PH_0997afd98744,STANDARD,2025-02-28T08:29:25
CUST_000285,Jason Patla,user_285_ca5a98@example.synth,PH_ca5a9805188e,STANDARD,2025-04-10T11:44:40
CUST_000286,Forum Sheth,user_286_92e519@example.synth,PH_92e51902c197,STANDARD,2025-01-08T14:49:55
CUST_000287,Luke Ray,user_287_bda07d@example.synth,PH_bda07d03812a,STANDARD,2025-02-07T16:34:50
CUST_000288,Nathaniel Virk,user_288_089c12@example.synth,PH_089c129b1d27,STANDARD,2025-04-15T21:04:35
CUST_000289,Urmi Soman,user_289_9305fb@example.synth,PH_9305fb9f6639,STANDARD,2025-04-05T05:25:15
CUST_000290,Damini Varughese,user_290_5f1ab1@example.synth,PH_5f1ab190c49c,STANDARD,2025-04-28T02:20:31
CUST_000291,Harshil Patel,user_291_e00ee9@example.synth,PH_e00ee98dab84,LOW_ACTIVITY,2025-07-20T01:28:48
CUST_000292,Riya Palan,user_292_c0d44e@example.synth,PH_c0d44e2ce8f6,PREMIUM,2025-09-06T15:55:37
CUST_000293,Umang Mane,user_293_bb45ff@example.synth,PH_bb45ff0a551c,STANDARD,2025-12-14T11:50:56
CUST_000294,Dev Dasgupta,user_294_8a167d@example.synth,PH_8a167d02882e,STANDARD,2025-07-12T03:28:13
CUST_000295,Nitesh Narang,user_295_4d0b1b@example.synth,PH_4d0b1b570dca,PREMIUM,2025-09-23T15:07:01
CUST_000296,Yashodhara Narula,user_296_47dd85@example.synth,PH_47dd857f2a80,STANDARD,2025-02-21T06:03:57
CUST_000297,Divya Rajagopal,user_297_40ddbe@example.synth,PH_40ddbebfef32,PREMIUM,2025-11-13T01:06:37
CUST_000298,Wyatt Krishna,user_298_c39300@example.synth,PH_c39300903489,STANDARD,2025-08-20T01:20:44
CUST_000299,Raksha Ramanathan,user_299_f83733@example.synth,PH_f8373332aad0,STANDARD,2025-11-17T01:23:28
CUST_000300,Varenya Choudhry,user_300_2e536a@example.synth,PH_2e536a5f0e5f,STANDARD,2025-02-13T16:36:03
CUST_000301,Bhavna Rama,user_301_81dab9@example.synth,PH_81dab9c4a2ab,LOW_ACTIVITY,2025-06-29T23:40:27
CUST_000302,Sudiksha Shan,user_302_ca55a0@example.synth,PH_ca55a004e74b,STANDARD,2025-09-22T17:22:44
CUST_000303,Azad Dada,user_303_13d4e4@example.synth,PH_13d4e4281a45,STANDARD,2025-03-22T01:26:16
CUST_000304,Yahvi Madan,user_304_07e54e@example.synth,PH_07e54e1c8378,STANDARD,2025-06-03T01:51:16
CUST_000305,Isaiah Bumb,user_305_df8814@example.synth,PH_df88144c62dd,STANDARD,2025-08-18T17:12:47
CUST_000306,Girish Karan,user_306_b120cd@example.synth,PH_b120cdcda468,STANDARD,2025-01-05T16:58:14
CUST_000307,Advay Date,user_307_cd30c5@example.synth,PH_cd30c5fe2070,STANDARD,2025-05-06T18:55:42
CUST_000308,Anjali Minhas,user_308_5967b4@example.synth,PH_5967b40d8242,STANDARD,2025-08-11T10:16:15
CUST_000309,Unnati Deshmukh,user_309_b38d50@example.synth,PH_b38d5004ae07,STANDARD,2025-04-01T08:09:57
CUST_000310,Jack Sinha,user_310_f0e2c5@example.synth,PH_f0e2c5508c95,STANDARD,2025-04-15T02:59:04
CUST_000311,Anay Cherian,user_311_de0d93@example.synth,PH_de0d93449d23,STANDARD,2025-02-09T10:28:31
CUST_000312,Bachittar Dhar,user_312_9e49d7@example.synth,PH_9e49d76d5387,STANDARD,2025-12-03T03:36:50
CUST_000313,Parth Sandhu,user_313_cef088@example.synth,PH_cef08845b284,PREMIUM,2025-05-13T09:46:53
CUST_000314,Teerth Varghese,user_314_b563d4@example.synth,PH_b563d40c17d6,STANDARD,2025-11-02T13:51:49
CUST_000315,Benjamin Mital,user_315_27bf45@example.synth,PH_27bf45e475da,STANDARD,2025-08-19T20:56:44
CUST_000316,Yoshita Saini,user_316_dfee56@example.synth,PH_dfee560032b9,PREMIUM,2025-04-03T15:56:28
CUST_000317,Odika Chakraborty,user_317_a6b0e1@example.synth,PH_a6b0e172c258,STANDARD,2025-07-20T03:02:26
CUST_000318,Faris Bakshi,user_318_8e1122@example.synth,PH_8e11224b931d,STANDARD,2025-02-08T04:33:05
CUST_000319,Anvi Walla,user_319_a81779@example.synth,PH_a81779ff5b00,STANDARD,2025-05-28T15:49:47
CUST_000320,Isha Choudhary,user_320_5ad34b@example.synth,PH_5ad34b9e53e7,PREMIUM,2025-01-09T21:19:21
CUST_000321,Jacob Korpal,user_321_f966c1@example.synth,PH_f966c1c0af0e,STANDARD,2025-10-16T03:50:07
CUST_000322,Rehaan Ramanathan,user_322_e8e0dc@example.synth,PH_e8e0dccd646c,STANDARD,2025-11-26T04:19:05
CUST_000323,Anjali Puri,user_323_dfa008@example.synth,PH_dfa00839bd1a,STANDARD,2025-02-02T23:50:30
CUST_000324,Lajita Bhatt,user_324_20a0de@example.synth,PH_20a0de6f0d15,STANDARD,2025-03-01T11:02:33
CUST_000325,Onkar Hegde,user_325_71b036@example.synth,PH_71b036b6cfc0,STANDARD,2025-11-05T12:20:11
CUST_000326,Chanchal Sura,user_326_793184@example.synth,PH_793184086edd,STANDARD,2025-04-22T10:39:59
CUST_000327,Hemangini Keer,user_327_26361a@example.synth,PH_26361abdb0f6,STANDARD,2025-10-13T19:50:46
CUST_000328,Yahvi Tak,user_328_3b8536@example.synth,PH_3b8536339596,PREMIUM,2025-12-21T23:02:10
CUST_000329,Tanvi Sood,user_329_3231d3@example.synth,PH_3231d3b42861,STANDARD,2025-03-26T00:56:00
CUST_000330,Benjamin Aurora,user_330_c711d0@example.synth,PH_c711d0f7fc8e,STANDARD,2025-01-06T22:16:39
CUST_000331,Udyati Srinivas,user_331_db3714@example.synth,PH_db37148e3008,STANDARD,2025-03-26T05:58:53
CUST_000332,Nandini Nanda,user_332_06b7d0@example.synth,PH_06b7d0204b4b,STANDARD,2025-11-27T15:36:24
CUST_000333,Gautam Thakkar,user_333_008b7c@example.synth,PH_008b7c7677f5,STANDARD,2025-09-16T17:34:58
CUST_000334,Onveer Gala,user_334_e6560e@example.synth,PH_e6560e57adbc,STANDARD,2025-02-03T19:10:02
CUST_000335,Radha Nadig,user_335_d074b4@example.synth,PH_d074b4c08295,PREMIUM,2025-02-05T18:17:17
CUST_000336,Hema Bhasin,user_336_e7cd11@example.synth,PH_e7cd11e7573c,STANDARD,2025-03-09T01:56:58
CUST_000337,Chanchal Balasubramanian,user_337_7b1c47@example.synth,PH_7b1c47ec7724,STANDARD,2025-08-01T19:58:40
CUST_000338,Saumya Kurian,user_338_70eea1@example.synth,PH_70eea1e8fdd5,LOW_ACTIVITY,2025-11-22T23:51:05
CUST_000339,Pooja Naik,user_339_44a154@example.synth,PH_44a1540fb118,LOW_ACTIVITY,2025-11-20T14:51:11
CUST_000340,Faqid Bakshi,user_340_0ce8d8@example.synth,PH_0ce8d8538a01,STANDARD,2025-02-21T04:56:11
CUST_000341,Niharika Mandal,user_341_e178de@example.synth,PH_e178deda0946,PREMIUM,2025-07-15T17:44:27
CUST_000342,Omkaar Saraf,user_342_756fd4@example.synth,PH_756fd434f0af,STANDARD,2025-01-14T12:11:34
CUST_000343,Laksh Halder,user_343_93a13a@example.synth,PH_93a13a33233e,STANDARD,2025-11-08T13:34:25
CUST_000344,Krishna Sachdeva,user_344_52c1fa@example.synth,PH_52c1faf02efe,PREMIUM,2025-11-19T07:21:33
CUST_000345,Samuel Bose,user_345_a60d91@example.synth,PH_a60d912bf5a4,LOW_ACTIVITY,2025-10-16T22:18:19
CUST_000346,Samarth Srivastava,user_346_f0cfbe@example.synth,PH_f0cfbe1b426b,STANDARD,2025-06-30T08:52:59
CUST_000347,Abeer Pradhan,user_347_024aed@example.synth,PH_024aed0cfa68,STANDARD,2025-11-10T06:37:58
CUST_000348,Sai Rao,user_348_3f4604@example.synth,PH_3f4604eec7a6,PREMIUM,2025-03-13T22:19:17
CUST_000349,Diya Karnik,user_349_bf0d77@example.synth,PH_bf0d771b0c40,STANDARD,2025-01-18T09:31:51
CUST_000350,Harita Garde,user_350_6acc68@example.synth,PH_6acc683d3f51,STANDARD,2025-05-15T02:50:03
CUST_000351,Hema Balasubramanian,user_351_013c48@example.synth,PH_013c48e7bddb,PREMIUM,2025-12-04T04:01:20
CUST_000352,Dayamai Sehgal,user_352_d6eef6@example.synth,PH_d6eef6223f90,STANDARD,2025-03-16T15:48:42
CUST_000353,Dayamai Agarwal,user_353_f90d6f@example.synth,PH_f90d6f8dded7,STANDARD,2025-11-30T04:30:48
CUST_000354,Ryan Yohannan,user_354_8f6390@example.synth,PH_8f63906f266d,STANDARD,2025-11-01T07:49:35
CUST_000355,Amaira Karpe,user_355_851a03@example.synth,PH_851a03327baf,LOW_ACTIVITY,2025-10-16T09:47:06
CUST_000356,Luke Kumer,user_356_3f0d11@example.synth,PH_3f0d11052d98,STANDARD,2025-01-31T04:38:11
CUST_000357,Ekbal Naik,user_357_ec477b@example.synth,PH_ec477bb9801a,STANDARD,2025-11-29T07:31:03
CUST_000358,Ojasvi Kapadia,user_358_7a37c3@example.synth,PH_7a37c373897f,PREMIUM,2025-12-16T12:41:32
CUST_000359,Bishakha Gupta,user_359_e252e3@example.synth,PH_e252e3f465b0,STANDARD,2025-06-06T23:03:54
CUST_000360,Nihal Zachariah,user_360_061d08@example.synth,PH_061d08245522,STANDARD,2025-09-30T04:33:05
CUST_000361,Keya Chokshi,user_361_f58f0f@example.synth,PH_f58f0f1611e7,STANDARD,2025-02-18T00:54:47
CUST_000362,Samar Misra,user_362_781de2@example.synth,PH_781de2a16ed4,STANDARD,2025-12-10T10:11:32
CUST_000363,Shravya Dey,user_363_39513c@example.synth,PH_39513cac0349,STANDARD,2025-09-08T03:02:17
CUST_000364,Hemangini Sethi,user_364_eec752@example.synth,PH_eec7529b4fd7,STANDARD,2025-02-18T10:35:53
CUST_000365,Zayan Salvi,user_365_ca2902@example.synth,PH_ca2902c7a907,PREMIUM,2025-12-15T22:29:27
CUST_000366,Eshana Singh,user_366_2f07e4@example.synth,PH_2f07e43e822f,PREMIUM,2025-03-07T14:04:30
CUST_000367,Jagat Mandal,user_367_cde3f5@example.synth,PH_cde3f5fc0671,LOW_ACTIVITY,2025-01-29T10:25:38
CUST_000368,Kala Kale,user_368_5c31d6@example.synth,PH_5c31d6220db4,LOW_ACTIVITY,2025-07-11T23:28:46
CUST_000369,Priya Karpe,user_369_53cf7a@example.synth,PH_53cf7add1c10,STANDARD,2025-10-25T11:45:41
CUST_000370,Warinder Ravi,user_370_bb0fd4@example.synth,PH_bb0fd463ac1e,STANDARD,2025-02-18T13:21:49
CUST_000371,Arin Dubey,user_371_857752@example.synth,PH_8577521bfa9d,STANDARD,2025-06-20T20:05:04
CUST_000372,Logan Sura,user_372_4fb806@example.synth,PH_4fb806a7b175,STANDARD,2025-05-26T08:11:08
CUST_000373,Raksha Sharma,user_373_e651a9@example.synth,PH_e651a9f3517a,PREMIUM,2025-05-24T07:03:19
CUST_000374,Veda Nigam,user_374_66cbb1@example.synth,PH_66cbb1851409,PREMIUM,2025-06-01T04:01:53
CUST_000375,Onkar Dugal,user_375_852288@example.synth,PH_852288e7b3f8,STANDARD,2025-04-09T23:42:05
CUST_000376,Advik Kakar,user_376_937f76@example.synth,PH_937f76cd7cd6,STANDARD,2025-03-23T00:07:03
CUST_000377,Netra Bakshi,user_377_185f40@example.synth,PH_185f401d21db,STANDARD,2025-03-10T07:28:00
CUST_000378,Jagrati Prabhu,user_378_aab77f@example.synth,PH_aab77f2077ea,STANDARD,2025-07-31T14:33:07
CUST_000379,Ekaja Krish,user_379_b16611@example.synth,PH_b166111fc9b3,STANDARD,2025-05-05T14:25:22
CUST_000380,Devansh Badal,user_380_074dd9@example.synth,PH_074dd9ac765a,STANDARD,2025-11-10T11:25:46
CUST_000381,Bahadurjit Ganguly,user_381_ecfc6d@example.synth,PH_ecfc6dd274c3,STANDARD,2025-08-10T10:05:46
CUST_000382,Veer Konda,user_382_31d89d@example.synth,PH_31d89d2b8668,STANDARD,2025-02-09T00:57:35
CUST_000383,Kalpit Raval,user_383_43e9f3@example.synth,PH_43e9f3f21047,LOW_ACTIVITY,2025-01-19T10:35:55
CUST_000384,Daksha Wason,user_384_1f3ace@example.synth,PH_1f3ace111f5b,STANDARD,2025-04-28T20:54:29
CUST_000385,Nihal Nayak,user_385_13f53b@example.synth,PH_13f53b2b6642,STANDARD,2025-02-01T21:22:51
CUST_000386,Raghav Balan,user_386_0df090@example.synth,PH_0df090847007,PREMIUM,2025-06-09T00:25:46
CUST_000387,Abdul Anand,user_387_294aff@example.synth,PH_294aff2ba5db,STANDARD,2025-05-07T02:43:11
CUST_000388,Aashi Chaudry,user_388_8aec86@example.synth,PH_8aec8641604a,STANDARD,2025-06-18T15:21:50
CUST_000389,Darsh Ganesan,user_389_6608c2@example.synth,PH_6608c297935a,STANDARD,2025-03-30T02:13:06
CUST_000390,Vinaya Prabhu,user_390_e2e126@example.synth,PH_e2e1262478e3,STANDARD,2025-08-14T23:08:14
CUST_000391,Oscar Prabhakar,user_391_cb9051@example.synth,PH_cb9051679a83,STANDARD,2025-01-17T02:52:06
CUST_000392,Abeer Iyer,user_392_662c94@example.synth,PH_662c9470ffdd,STANDARD,2025-01-20T09:38:04
CUST_000393,Liam Barman,user_393_e9a84b@example.synth,PH_e9a84bedc9d9,STANDARD,2025-01-23T17:09:18
CUST_000394,Vamakshi Agate,user_394_f22152@example.synth,PH_f22152cc6152,STANDARD,2025-08-22T09:21:20
CUST_000395,Bhavya Lad,user_395_23a43a@example.synth,PH_23a43a13dd94,STANDARD,2025-03-28T22:12:19
CUST_000396,Nimrat Agarwal,user_396_dbba40@example.synth,PH_dbba4036aa12,STANDARD,2025-10-28T05:59:34
CUST_000397,Finn Chadha,user_397_224de7@example.synth,PH_224de796ba46,STANDARD,2025-09-07T15:18:16
CUST_000398,Ojasvi Parsa,user_398_a88d8a@example.synth,PH_a88d8aa3191b,PREMIUM,2025-08-04T08:56:21
CUST_000399,Jack Mammen,user_399_a39bb8@example.synth,PH_a39bb8036383,STANDARD,2025-05-29T05:27:34
CUST_000400,Fiyaz Samra,user_400_095486@example.synth,PH_095486452ffe,STANDARD,2025-11-06T23:30:39
CUST_000401,Yagnesh Basak,user_401_711706@example.synth,PH_711706cde701,STANDARD,2025-02-16T02:53:30
CUST_000402,Yug Sharma,user_402_6abd2b@example.synth,PH_6abd2b54c57f,STANDARD,2025-11-21T07:49:40
CUST_000403,Ishwar Datta,user_403_2ef9da@example.synth,PH_2ef9daee3fca,STANDARD,2025-04-06T03:45:57
CUST_000404,Ranveer Mangat,user_404_4587df@example.synth,PH_4587dfed0872,STANDARD,2025-03-26T23:31:49
CUST_000405,Tamanna Raval,user_405_7d1ac5@example.synth,PH_7d1ac5c9792d,STANDARD,2025-07-26T01:48:29
CUST_000406,Yuvraj Gade,user_406_f0c39e@example.synth,PH_f0c39eb46359,LOW_ACTIVITY,2025-06-06T17:29:47
CUST_000407,Pallavi Rege,user_407_09a0b6@example.synth,PH_09a0b651f904,STANDARD,2025-04-25T23:45:50
CUST_000408,Aarna Nagar,user_408_181be4@example.synth,PH_181be45b1708,STANDARD,2025-05-13T00:25:07
CUST_000409,Yachana Sarin,user_409_cc22c3@example.synth,PH_cc22c32d79d6,PREMIUM,2025-01-24T01:07:18
CUST_000410,Zarna Sen,user_410_b24e38@example.synth,PH_b24e3832f701,PREMIUM,2025-07-21T17:09:17
CUST_000411,Dhriti Rout,user_411_925bc1@example.synth,PH_925bc141cac2,STANDARD,2025-05-08T06:40:43
CUST_000412,Hritik De,user_412_757c8e@example.synth,PH_757c8e920276,STANDARD,2025-10-21T14:37:20
CUST_000413,Shaurya Khanna,user_413_1cbfb6@example.synth,PH_1cbfb6573591,STANDARD,2025-09-14T06:05:58
CUST_000414,Jagrati Sani,user_414_495c6d@example.synth,PH_495c6dfe6e54,STANDARD,2025-07-13T00:31:43
CUST_000415,Bimala Sami,user_415_bbd869@example.synth,PH_bbd869d361fc,PREMIUM,2025-07-09T15:27:15
CUST_000416,Kamya Dugal,user_416_ed3e28@example.synth,PH_ed3e28a86df2,STANDARD,2025-05-30T09:22:54
CUST_000417,Lakshmi Sanghvi,user_417_22adc8@example.synth,PH_22adc8f01abe,STANDARD,2025-03-17T19:01:56
CUST_000418,Anamika Babu,user_418_4671df@example.synth,PH_4671df702e4f,STANDARD,2025-02-28T21:27:22
CUST_000419,Neel Dara,user_419_b129b3@example.synth,PH_b129b3e4427f,STANDARD,2025-10-05T00:29:47
CUST_000420,Rehaan Sule,user_420_573d9e@example.synth,PH_573d9e1e3956,STANDARD,2025-05-29T14:07:13
CUST_000421,Zilmil Sathe,user_421_2fd7bf@example.synth,PH_2fd7bf625f8c,PREMIUM,2025-05-10T20:31:03
CUST_000422,Madhav Deshmukh,user_422_a1b052@example.synth,PH_a1b052870471,LOW_ACTIVITY,2025-11-13T08:26:27
CUST_000423,Dalaja Dasgupta,user_423_ce76f1@example.synth,PH_ce76f1dad61c,PREMIUM,2025-02-16T12:05:35
CUST_000424,Bhavini Chakraborty,user_424_cb578e@example.synth,PH_cb578e6ef89c,LOW_ACTIVITY,2025-06-19T11:32:32
CUST_000425,Mahika Baral,user_425_43ab46@example.synth,PH_43ab468d6c33,STANDARD,2025-03-23T10:40:06
CUST_000426,Tanay Babu,user_426_369865@example.synth,PH_36986516bdf0,PREMIUM,2025-07-13T06:00:17
CUST_000427,Udyati Hans,user_427_4623f6@example.synth,PH_4623f6e4a4fe,LOW_ACTIVITY,2025-04-08T14:11:32
CUST_000428,Chaitanya Sastry,user_428_3b701e@example.synth,PH_3b701ef58b37,PREMIUM,2025-05-01T14:15:36
CUST_000429,Wahab Pall,user_429_e2f23d@example.synth,PH_e2f23d84e3a4,LOW_ACTIVITY,2025-03-18T05:52:34
CUST_000430,Aashi Gulati,user_430_14b4ab@example.synth,PH_14b4abaa965c,STANDARD,2025-08-06T11:39:23
CUST_000431,Reyansh Suresh,user_431_a0b281@example.synth,PH_a0b281a99c8a,STANDARD,2025-02-02T08:47:08
CUST_000432,Balhaar Vohra,user_432_402ff0@example.synth,PH_402ff0cabc6a,STANDARD,2025-09-07T03:35:26
CUST_000433,Imaran Bava,user_433_1436ed@example.synth,PH_1436edbbdfd7,STANDARD,2025-04-02T13:55:23
CUST_000434,Aahana Bansal,user_434_24c57f@example.synth,PH_24c57fa5bf35,STANDARD,2025-02-24T07:26:14
CUST_000435,Isaiah Varma,user_435_6c6ba6@example.synth,PH_6c6ba611ad0a,STANDARD,2025-09-02T00:24:01
CUST_000436,Finn Narain,user_436_6eb8f5@example.synth,PH_6eb8f5274b11,PREMIUM,2025-12-16T08:23:21
CUST_000437,Dev Ramachandran,user_437_fe5933@example.synth,PH_fe593348e173,STANDARD,2025-11-18T01:56:41
CUST_000438,Rachana Dua,user_438_50dfdc@example.synth,PH_50dfdc98cac4,STANDARD,2025-02-08T16:01:42
CUST_000439,Vasudha Seth,user_439_fdc3e6@example.synth,PH_fdc3e641f4b4,LOW_ACTIVITY,2025-05-09T14:21:08
CUST_000440,Alexander Kothari,user_440_a2a98a@example.synth,PH_a2a98a74dfbd,STANDARD,2025-09-23T07:56:58
CUST_000441,Osha Sarkar,user_441_bbdc97@example.synth,PH_bbdc972f7a6b,STANDARD,2025-05-31T15:33:03
CUST_000442,Vasatika Gara,user_442_d082dc@example.synth,PH_d082dca2d257,LOW_ACTIVITY,2025-09-10T11:58:08
CUST_000443,Vihaan Sant,user_443_7c0044@example.synth,PH_7c00447b1861,LOW_ACTIVITY,2025-11-03T23:33:24
CUST_000444,Upma Parmer,user_444_287f83@example.synth,PH_287f838929dc,STANDARD,2025-01-06T06:31:53
CUST_000445,Xalak Singhal,user_445_19baea@example.synth,PH_19baea9639cd,STANDARD,2025-06-28T16:35:52
CUST_000446,Anamika Sani,user_446_7bc23a@example.synth,PH_7bc23a69b5ad,STANDARD,2025-02-03T23:23:39
CUST_000447,Zaid Sami,user_447_d98cb8@example.synth,PH_d98cb8edadd5,LOW_ACTIVITY,2025-05-21T08:40:24
CUST_000448,Veer Mukherjee,user_448_3a7cd2@example.synth,PH_3a7cd2680420,STANDARD,2025-08-31T07:44:29
CUST_000449,Qadim Venkataraman,user_449_fc50c9@example.synth,PH_fc50c9334da5,PREMIUM,2025-04-01T19:36:31
